_id,category,childFriendly,description,title
5cebbadf9ce7720001f2d160,shops,false,"La Fromagerie Lasnier, est un vrai bijou Parisien.
Elle commande des fromages fait en région par des artisants, et aussi par des moines... Les voyageurs que j'accueil en raffole tous. La Fromagerie Lasnier recommande également des vins de saisons très originaux pour accompagner les fromages. Elle m'a donné son adresse directe et secrète du fabriquant que l'on peut visiter en France.",La Fromagerie Lasnier
5d43ee8aaed012000153fc42,pubAndRestaurants,false,,Le Lion Lilas
5d3227efeb45f900013aba95,pubAndRestaurants,false,,BIG STAR
5cebf6259ce7720001f2d1db,shops,false,"Yann Couvreur est un grand Chef Pâtissier, mes guests étant le plus souvent étrangers c'est le meilleur moyen de découvrir l'art pâtissier français, idéal aussi pour le petit déjeuner.",Yann Couvreur Patisserie
5cebfb2c9ce7720001f2d202,pubAndRestaurants,false,Adresse incontournable de ma rue. Que serait mon appartement sans nos longues soirées d’été à partager une planche autour d’une bonne bouteille.,Chez coquille
5ceaa6bd07b9eb0001fcac47,spots,false,,Arc de Triomphe
5cebba6d9ce7720001f2d15d,shops,false,"Moi-même très fidèle à ce lieu chaleureux qui propose une gamme de thés incroyables aux goûts subtils et variés, je conseille toujours d'aller là-bas ( à pied pour apercevoir la Tour Eiffel et traverser le champs de Mars!) pour un premier contact avec le quartier, un petit déjeuner parisien raffiné et stylé et continuer rue Cler pour faire quelques premières emplettes ...",Boutique et salon de thé Mariage Frères
5cebbb1d9ce7720001f2d162,pubAndRestaurants,false,"Despite appearances (small and somewhat dark), it is the best coffee and definitely the best service in the neighbourhood. Staff engage happily with all customers and particularly travellers - with the aim of immediately making them feel comfortable (enquiring where they are from, what brings them to Paris, explaining they will happily translate the menu, providing other local recommendations etc). The majority of the time, travellers will return every day of their stay. The whole experience is a relief to travellers that would otherwise find Paris (and the French) intimidating (particularly older travellers). The excellent way the cafe treats locals, means we are also there every morning without fail, along with all the other locals we first met at Strada.",Strada
5cfa2649d0e1be0001d8711d,pubAndRestaurants,false,,"La Cantine De Nour D'Egypte"
5d43f0acaed012000153fc54,shops,false,,Epicerie fine Coté saveurs
5cebb6761fedf300017184ab,shops,false,"AlterVojo est un lieu familial (tenu par père et fils) où l‘on trouve de la nourriture biologique en provenance de producteurs locaux. Excellents fruits et légumes, très grande variété de pains, nombreux produits frais et grand choix d‘épicerie, tout est délicieux. Le lieu, tant par sa petite taille que par l‘accueil, est chaleureux et on n‘a qu‘une seule envie: y retourner!",AlterVojo
5cebfc979ce7720001f2d216,shops,false,"un accueil personnalisé, des anecdotes à n'en plus finir sur la vigne et les tonneaux, une gamme étonnante de liqueurs, un espace convivial en diable pour les apéritifs dégustation",Maison Claudel Vin et Whisky
5cec11949ce7720001f2d268,shops,false,"J'apprécie ce commerce pour la qualité des produits qu'ils proposent. Je préfère conseiller les voyageurs vers ce type de structure respectueuse des produits des producteurs et des consommateurs.",Harmonie nature
5d32267aeb45f900013aba91,pubAndRestaurants,false,"Wild-game gastropub with a beer garden
",FRONTIER
5cebb0b1c04d820001c27585,pubAndRestaurants,false,Je le connais depuis que j ai fais mes études rue saint roch. C est le café le moins cher du centre de Oaris et le meilleur. Pas de chichi! Juste la qualité!!,Chez Elie
5cebf1239ce7720001f2d1be,shops,false,"Épicerie fine espagnole tenue par une brésilienne habitant Paris depuis des années... La Vendimia est l’ame du quartier des Grandes Carrières dans le 18ème arrondissement de Paris. Les voisins s’y retrouvent pour une dégustation de jambon Serrano, chorizo ou autre fromage manchego et d’un bon verre de vin, généralement produit par un vigneron indépendant sélectionné avec soin par la patronne, Nonata.
 Je recommande toujours ce commerce traditionnel à mes guests Airbnb pour un bon apéro pendant leur séjour !",La Vendimia d’Espagne
5cec02179ce7720001f2d23a,shops,false,Maison néroli for the quality of their essential oils and the amazing knowledge of the manager!,Maison néroli
5cfa2a70d0e1be0001d87131,pubAndRestaurants,false,,Chez Jeannot
5d30dc57eb45f900013aba61,pubAndRestaurants,false,french wine bar ,ORIEL CHINATOWN
5d323821eb45f900013abab6,pubAndRestaurants,false,"French bistro classics in a cozy space
",LE BOUCHON
5cebbf489ce7720001f2d17f,pubAndRestaurants,false,"Le meilleur restaurant pour les escargots , et un des plus vieux décors de de paris. Typique et service nec plus ultra.","L'escargot Montorgueil"
5db843e440ecd6379b377284,shops,true,,Rye Bakery
5db8522140ecd6379b377290,shops,false,,No.5 Coffee House
5ddfb36671f717661e22b34c,pubAndRestaurants,false,,Café Marcel
5e559765057cb34b728f5421,pubAndRestaurants,false,"Endroit très cosy, très bon accueil, cuisine raffinée ",Restaurant Ikat
5e9db31507f65e6a373c7975,pubAndRestaurants,false,,Chez moi
5f48d9db87638513bfe4cd31,activities,false,,Get Out ! Rouen - Escape Game
5fdd35ae624f4b37fb5658d5,activities,false,,Historial Jeanne d’Arc
5cec06349ce7720001f2d253,shops,false,"La Pâtisserie Tholoniat est l’un de ces rares commerce à Paris ou on est accueilli avec le sourire et un mot gentil, ou le pain est toujours délicieux (et je ne parle même pas des gâteaux et des chocolats), et ou les prix sont raisonnables ! Je recommande à tous d’aller y faire un tour",Baisers Sucrés - Patisserie Tholoniat
5d278056219fd40001a86b89,pubAndRestaurants,false,Italian small-plates,"L'ARTUSI"
5cfa2495d0e1be0001d87114,shops,false,,Boucherie Gonord
5d3a0a66aed012000153fb85,pubAndRestaurants,false,British cuisine,RESTAURANT STORY
5cebfd059ce7720001f2d219,shops,false,"C'est rare un bon fromager ! Mais quand on en a un près de chez soi, c'est magique ! Je ne peux plus faire un repas sans fromage, rien qu'un tout petit peu, mais avec un goût qui habille tout repas. Ne me parlez plus des fromages industriels !
 Le fromage c'est tellement français ! Je suis ravie de laisser cette adresse à mes locataires, qui sont plus que ravis ! Vive le fromage !",Fromagerie Secrétan
5cebffca9ce7720001f2d229,shops,false,"Nanan est une petite pâtisserie de quartier tenue par 2 super nanas! Les pâtisseries et les viennoiseries sont à tomber par terre, Yukiko et Sophie sont adorable et la boutique est super mignonne. Nanan fait vraiment parti du quartier, tous les habitants en sont fan, et c’est bien normal! Les hôtes airbnb ne sont jamais déçus :)",Nanan
5cec10f39ce7720001f2d263,shops,false,Je vais y chercher mon pain et mes viennoiseries pour les voyageurs qui résident chez moi chaque matin. C est la meilleure boulangerie de Lille! ????,Boulangerie Doucet
5d377c0eeb45f900013abae7,pubAndRestaurants,false,British cuisine,THE WILMINGTON
5d51d29daed012000153fcb2,pubAndRestaurants,false,FrenchEuropeanBritish,CHILTERN FIREHOUSE
5cebea0d9ce7720001f2d1af,shops,false,Excellents produits et qualité constante,Le Petit Parisien
5cebf5089ce7720001f2d1d6,shops,false,"Cette Boulangerie/Pâtisserie Kayser, je conseille à mes chers guests qui veulent goûter les excellents pains et pâtisseries bien françaises, ainsi qu'un délicieux chocolat chaud.",Boulangerie/pâtisserie KAYSER
5ceba8a1c04d820001c27554,shops,false,J’achète toujours les croissants des voyageurs dans cette boulangerie car c’est pour moi (et pour beaucoup de parisiens selon les sondages) le meilleur croissant au beurre de Paris. Le seul soucis c’est que je ne peux m’empêcher d’en manger un sur le chemin du retour et que airbnb ne propose pas encore la location d’une salle de sport !,La boulangerie Gerard Mulot
5cebbab49ce7720001f2d15f,shops,false,"Je conseille systématiquement le corner du fromager à tous les voyageurs.
Les touristes étrangers sont surtout très friand de déguster nos spécialités françaises. On y trouve un grand choix de fromages super bons
issus de nos terroirs. Mais pas que !
C’est surtout une sélection des meilleurs producteurs français dans différents domaines comme l’épicerie le vin les desserts et la crème fraîche !
Le personnel est très accueillant et prend vraiment du plaisir et du temps à conseiller.
J’adore échanger avec eux et partager ma passion de nos spécialités françaises !",Le corner du fromager
5cebbe4f9ce7720001f2d177,shops,false,"La maison Mulot a commencé son activité à la même époque que ma grand-mère qui avait ouvert une crêperie belle-iloise à St Germain des Prés en 1956. Quand ma grand-mère a loué son local, il était occupé par un tapissier qui avait des poules dans sa cour. Les crêpes de ma grand-mère ont eu un grand succès, grâce à ce succès elel a pu achetr les murs de son local, puis l'appartement du premier étage que j'occupe aujourd’hui, et un studio au second. Elle avait commencé également la même année que Castel, qui a ouvert sa boîte de nuit dans la même rue qu'elle, rue Princesse. Elle a fermé sa crêperie en 1978 à 65 ans, a d'abord vécu pleinement la vie de Saint Germain des prés qu'elle aime plus que tout. Puis elle s'est retirée dans sa maison de Belle-Ile en 2009. Je me suis installée chez elle rue Princesse et j'(ai acheté le deuxième studio du second étage pour y loger ma fille étudiante. Je continue à aller chez Mulot et à conseiller cette excellente adresse à mes locataires - je loue en effet le studio du second quand ma fille est en stage à l'étranger et pendant ses vacances. Ma grand-mère, qui a connu une vie hors du commun, pour avoir épousé un sculpteur soviétique en 1932 à Paris, et l'avoir suivi jusqu'à Moscou en 1937, s'est retrouvée bloquée là-bas jusqu'en 1946. J'ai publié un livre du récit de sa vie. Le plus fort, c'est qu'elle continue à être dans la vie, à recevoir beaucoup de visites car c'est tout ce qu'elle aime, à bientôt 106 ans. Il y a quelque temps, j'ai logé dans le studio que je loue sur Airbnb une journaliste française installée en Australie qui était de passage à Paris, et m'a mise en relation avec une amie à elle de FR3 Rennes. Ainsi un reportage a été réalisé sur l'histoire très romanesque de ma grand-mère, suite au documentaire réalisé par une cinéaste russe. l'aventure n'est jamais finie, avec ma grand-mère! D'ailleurs elle reste en relation avec le fleuriste du quartier, à qui elle commande des fleurs pour nos anniversaires - ainsi non seulement elle conserve le contact avec son quartier de Paris qu'elle adore, mais, à distance, elle reste au coeur de nos vies, nous ses petites-enfants et arrières petits-enfants: un exemple de jeunesse que cette grand-mère centenaire qui reste dans le vent!",Mulot
5cec02449ce7720001f2d23b,pubAndRestaurants,false,"C’est un lieu convivial comme une table de hôte . Vous êtes assis sur des grandes tables comme à la maison, vous ne serez pas seul à table mais d’autres clients la partagerons de la même manière que vous .
Vous trouverez un grand nombre de marmites avec des entrées excellentes ou les gens de votre table peuvent se servir à leur convenance . Des produits du terroir .
Ensuite pour les plats vous avez du choix, d’environ quatre plats différents dans les marmites, vous devez vous lever et vous servir vous-même .
Pareil pour les desserts vous avez du bon fromage et des desserts faits maison .
Vous avez une hôtesse qui vous installe et qui vous sert seulement les boissons , après vous êtes chez vous comme à la maison .","La cave de l'os à moelle"
5cfa28c8d0e1be0001d87129,pubAndRestaurants,false,,Le parpaing qui flotte
5cfa2e2cd0e1be0001d87143,pubAndRestaurants,false,,La cuisine de Gagny
5d30dc96eb45f900013aba62,pubAndRestaurants,false,open air rooftop bar,SPIRE 73
5d51d4ccaed012000153fcb9,pubAndRestaurants,false,French,CÉLESTE
5cebeec0d274880001cb4fb3,shops,false,"Je conseille cette boulangerie à chacun de mes voyageurs. C’est une boulangerie comme on les adore, avec l’odeur du pain, les magnifiques pâtisseries en vitrine et le croustillant des croissants comme dans notre enfance. Ouvert le dimanche matin en plus ???? une petite perle de notre quartier de daumesnil !",Boulangerie Ernest et Valentin
5cebb72e9ce7720001f2d151,shops,false,"Aux Merveilleux c'est l'endroit incontournable pour les gourmands. Des gâteaux exquis, avec un coeur meringué enrobé d'une crème légère avec différents parfums mais aussi des brioches succulentes. Pour chaque accueil de mes voyageurs, j'offre une brioche pour le petit déjeuner, cela invite à découvrir notre formidable patrimoine culinaire.",Aux Merveilleux de Fred
5cebbd2c9ce7720001f2d170,shops,false,La meilleure galette des rois de tout Paris !,Boulangerie Sébastien Gaudard
5cebc0cf9ce7720001f2d18a,shops,false,"Superbe sélection de vins et alcools.
 Toujours à l’écoute et a la disposition du client.
 Nous régale avec de jolis événements au sein de la boutique, dégustation etc
 Je conseille vivement !",Cave et dépendances
5cebf2f89ce7720001f2d1c9,shops,false,Je la conseille systématiquement pour des bons produits français,Le Verre Volé
5d2782bf219fd40001a86b8f,shops,false,fresh cookies / bread,LEVAIN BAKERY
5d51d2e4aed012000153fcb3,pubAndRestaurants,false,Italian,LOCANDA LOCATELLI
5d43eef1aed012000153fc46,pubAndRestaurants,false,,"Le Michel's"
5d43f25caed012000153fc62,essentials,false,,Le Buro des Possibles (CoWorking)
5d323568eb45f900013abab0,pubAndRestaurants,false,"Nose-to-tail foodie eats
",GIRL & THE GOAT
5db858f040ecd6379b3772ae,pubAndRestaurants,false,,A Fish Called Rhondda
5ece32c2f9749868afc8ceb3,spots,false,,Les Catacombes de Paris
5ece335ff9749868afc8ceb4,shops,false,,Mariage Frères Marais
5ed52f37d03d34121f67d105,shops,true,,The Griffin
5f57d336d2da2602445aaf29,shops,false,,Charlotte Corday
5fdd31e0624f4b37fb5658cf,spots,false,,Palais de Justice
5cec01cb9ce7720001f2d238,shops,false,"Le pain y est excellent, les viennoiseries, les gâteaux sont toujours fraîches, gouteuses, et régalent le palais de tous les visiteurs qui ont suivis mon conseil. On peut aussi y acheter quelques légumes biologiques et des œufs, c'est un lieu convivial dans lequel j'aime venir et échanger avec les boulangères.",Boulangerie Grégory Desfoux
5d322ec2eb45f900013abaa5,pubAndRestaurants,false,"Deep-dish pies with a signature crust
","LOU MALNATI'S PIZZERIA"
5d51d439aed012000153fcb7,pubAndRestaurants,false,French,LE GAVROCHE
5d43ee43aed012000153fc40,shops,false,,Au pétrin Moissagais
5cebf42c9ce7720001f2d1cf,pubAndRestaurants,false,"Le restaurant street food Thaï de la très typique rue Montorgueil....
 Une escale asiatique dans ce quartier tellement Parisien!
 La vraie street food de Thaïlande pour des prix défiant toute concurrence dans le quartier!
 Plage horaire tres large, service rapide et en prime : petite terrasse pour observer la vie animée de cette rue piétonne de charme!
 A 2 pas de mon appartement, j’y envoie mes voyageurs à chaque fois et ils en sont ravis! Yeah!",Monthaï
